# from https://api.keyman.com/search/2.0/
# accessed 2026-03-23
ID	Name	Lang codes	Input Script ISO	Output Script ISO	Downloads	Total Downloads	Platform Support
keyman_rac_gawar_bati	Rachitrali-Gawar-Bati	gwt	Arab	Arab	51	773	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_gawri	Rachitrali-Gawri	gwc	Arab	Arab	51	726	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_hazaragi	Rachitrali-Hazaragi	haz	Arab	Arab	39	686	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_hindko	Rachitrali-Hindko	hnd	Arab	Arab	37	1169	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_indus_kohistani	Rachitrali-Indus Kohistani	mvy	Arab	Arab	34	802	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_kalasha	Rachitrali-Kalasha	kls	Latn	Latn	49	876	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_kashmir_shina	Rachitrali-Kashmir-Shina	scl	Arab	Arab	58	1051	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_kashmiri	Rachitrali-Kashmiri	ks	Arab	Arab	42	1851	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_khowar	Rachitrali-Khowar	khw	Arab	Arab	44	1626	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_marwari	Rachitrali-Marwari	mve	Arab	Arab	25	1112	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_munji	Rachitrali-Munji	mnj	Arab	Arab	44	572	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_oadki	Rachitrali-Oadki	odk	Arab	Arab	23	564	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_ormuri	Rachitrali-Ormuri	oru	Arab	Arab	34	747	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_pahari	Rachitrali-Pahari	phr	Arab	Arab	61	986	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_palula	Rachitrali-Palula	phl	Arab	Arab	25	827	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_parkari_koli	Rachitrali-Parkari-Koli	kvx	Arab	Arab	37	862	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_pashai	Rachitrali-Pashai	psi	Arab	Arab	49	934	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_pashto	Rachitrali-Pashto	ps	Arab	Arab	41	1460	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_saraiki	Rachitrali-Saraiki	skr	Arab	Arab	72	1227	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_shina	Rachitrali-Shina	scl	Arab	Arab	83	1252	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_sindhi	Rachitrali-Sindhi	sd	Arab	Arab	88	1411	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_torwali	Rachitrali-Torwali	trw	Arab	Arab	50	527	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_urdu	Rachitrali-Urdu	ur	Arab	Arab	40	1065	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_ushojo	Rachitrali-Ushojo	ush	Arab	Arab	50	698	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_uyghur	Rachitrali-Uyghur	ug	Arab	Arab	37	1054	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_wadiyara	Rachitrali-Wadiyara	kxp	Arab	Arab	46	917	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_wakhi	Rachitrali-Wakhi	wbl	Latn	Latn	42	938	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_western_punjabi	Rachitrali-Western-Punjabi	pnb,lah	Arab	Arab	48	1151	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rac_yidgha	Rachitrali-Yidgha	ydg	Arab	Arab	49	1024	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rawang	Rawang	raw	Latn	Latn	152	6591	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rejang	Rejang	rej	Latn	Latn	14	950	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_remington_gail	Remington GAIL (SIL)	hi	Deva	Deva	1592	22382	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rohingya_arab	Rohingya Arabic	rhg	Rohg	Rohg	49	1924	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_romanian_popak	Romanian (Popak)	ro	Latn	Latn	18	783	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_rossel	rossel	yle	Latn	Latn	14	498	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_ruanglat	Ruaŋlǝt	nbu	Latn	Latn	21	1118	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_runeboard	Runeboard - Runic	en,ang,enm,da,de,fo,is,nds,no,non,sco,sv,sxu	Latn	Latn	398	10357	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_russian_mnemonic_r	Russian Mnemonic R	ru	Cyrl	Cyrl	125	2403	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_russian-tajik	Cyrillic Russian - Tajik	ru,tg	Cyrl	Cyrl	21	1357	windows,macos
keyman_rusyn	Rusyn (Serbia)	rsk	Cyrl	Cyrl	53	1770	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sabdalipi_assamese	Assamese (Sabdalipi)	as	Beng	Beng	135	8180	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sahaptin_umatilla	Umatilla Sahaptin/Ičiškíin	uma	Latn	Latn	945	4516	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sahaptin_yakima	Sahaptin/Ichishkíin (Yakima)	yak	Latn	Latn	10	2908	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sahtu	Sahtu	scs	Latn	Latn	11	525	desktopWeb,linux,macos,windows
keyman_salako_rara	Salako-Rara	knx	Latn	Latn	25	604	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_samaritan	Samaritan	sam,smp	Samr	Samr	50	869	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sanjha_punjabi	Sanjha Punjabi	pnb,lah	Arab	Arab	31	866	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sanskrit unicode	Sanskrit Unicode	sa	Deva	Deva	45	2746	windows,macos
keyman_santali_latin	Santali (Latin)	sat	Olck	Olck	61	1800	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_saraiki	Saraiki	skr	Arab	Arab	55	1544	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_satere	Satere	mav	Latn	Latn	6	367	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_saurashtra_inscript	Saurashtra Inscript	saz	Saur	Saur	24	594	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_seneca_u	Seneca Unicode	lre,see	Latn	Latn	14	566	windows,macos
keyman_sgaw_karen	sgaw_karen	ksw	Mymr	Mymr	41	1113	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shahmukhi_phonetic	Shahmukhi Phonetic	pnb,lah	Arab	Arab	58	1389	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shan	Shan	my,shn	Mymr	Mymr	204	7916	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shan_thailayout	Shan (ThaiLayout)	shn	Mymr	Mymr	39	161	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shanghai_jamo	shanghai jamo	wuu	Hans	Hans	44	307	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sharada_inscript	Sharada Inscript	ks,sa	Deva	Deva	27	894	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shaw_2layer	Shaw 2-Layer	en,en,en	Latn	Latn	59	3917	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_shebek	Shebek	sdb	Arab	Arab	16	807	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_siddham_inscript	Siddham Inscript	sa	Deva	Deva	60	1784	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_akebu	Akebu	keu	Latn	Latn	13	947	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_akha_act	Akha ACT	ahk	Latn	Latn	41	1137	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_arabic_phonetic	Arabic Phonetic (SIL)	ar,arq,abv,shu,acy,avl,arz,afb,acw,ayl,acm,ary,ars,apc,ayp,acx,aec,ayn,ajp,apd,acq,abh,aeb	Latn	Latn	663	15479	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_areare	Ɂareɂare	alu	Latn	Latn	27	1160	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bari	Bari (SIL)	bfa	Latn	Latn	58	3054	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bengali_phonetic	Bengali-Assamese Phonetic (SIL)	bn,as,syl	Beng	Beng	78	2052	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bolivia	Indígenas Bolivianos	ay,aro,cav,cao,cap,cax,ese,gnw,gn,gui,gyr,ign,qu,qul,srq,tna,yaa	Latn	Latn	172	1739	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_boonkit	Boonkit (SIL)	nod	Lana	Lana	30	1592	linux,macos,windows
keyman_sil_brao	Brao (SIL)	brb	Khmr	Khmr	43	1141	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bru	Bru	bru	Latn	Latn	27	951	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_buang	Buang (SIL)	mmo,bzh	Latn	Latn	12	842	desktopWeb,linux,macos,windows
keyman_sil_bunong	Bunong ឞូន៝ង (SIL)	cmo	Latn	Latn	32	1545	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bunong_latn	Bunong Latin (SIL)	cmo	Latn	Latn	40	40	desktopWeb,linux,macos,windows
keyman_sil_busa	Busa (SIL)	bba,bqc,bus,bqp	Latn	Latn	89	1974	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_bwe_karen	Bwe Karen (SIL)	bwe	Mymr	Mymr	41	1498	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cameroon_azerty	Cameroon AZERTY	aal,agq,muc,bss,aku,ael,ato,azo,bbk,bfj,bwt,ksf,bfd,bkc,bqz,bkh,kme,bdn,bqo,bbq,bmo,baw,bce,bqt,bax,bvm,bcw,bgf,bgj,abb,bbi,bas,bsi,bta,bnm,btc,bfp,beb,bxp,bnz,bby,bkw,byb,bwh,brt,bky,bmw,bvg,bbx,bdm,bum,bmv,bqd,bxs,bju,bhs,mkk,ckx,cug,cuv,dbq,dmm,dek,anv,dur,dii,dow,dua,ndu,dme,duz,dae,etu,ekm,emn,ags,eto,bzz,ewo,fll,fal,fak,fan,fmp,fub,fuv,gou,gba,gmm,bbj,gid,kmp,gmn,giz,gis,glw,gde,ngs,gyi,xed,hij,hya,bec,ass,isu,szv,uiv,jim,jia,jbu,kkj,bgu,kzr,kbn,luw,dmo,kvm,ndb,ken,ker,biw,klc,bkm,kmy,ozm,krp,kid,kfn,kfl,xuo,kub,bko,kdz,kwu,knp,nmg,lbi,kot,lmx,lns,lfa,leo,add,lmp,wok,mxu,maf,xmj,mcp,mxf,mzd,mcs,mcu,myg,mcn,msv,mfh,dkx,nza,mbo,mtk,xmb,xmd,mqb,mlb,mdd,byv,mfj,mfd,xmg,mct,mea,meq,iyo,mgo,nfu,hna,mmu,bfm,mfk,mif,bri,mlw,ver,mru,mpi,mcx,mgg,kqx,boe,mua,mnf,mhk,mij,mse,mug,muy,bzv,ngv,mff,ncr,gke,nnz,nml,ndr,nbv,sba,nge,ngj,nnh,jgo,nla,nsh,nwe,ngn,nmr,njj,njy,nkc,lem,nhu,baf,yas,nvo,muo,nzy,nja,obl,oku,bdu,ost,pmn,pnz,pbi,pfe,lme,wes,pny,pmm,kvj,ndi,asj,swq,sgi,bbw,sox,ngy,tik,tiv,toz,tsh,bag,tvu,ttf,tui,twn,usk,mlr,vem,bav,vut,mfi,www,weh,bqm,bse,udl,yam,yat,yav,yko,ybb,yei,ybl,zhw,ziz,gnd,zuy	Latn	Latn	3091	24810	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cameroon_qwerty	Cameroon QWERTY	aal,agq,muc,bss,aku,ael,ato,azo,bbk,bfj,bwt,ksf,bfd,bkc,bqz,bkh,kme,bdn,bqo,bbq,bmo,baw,bce,bqt,bax,bvm,bcw,bgf,bgj,abb,bbi,bas,bsi,bta,bnm,btc,bfp,beb,bxp,bnz,bby,bkw,byb,bwh,brt,bky,bmw,bvg,bbx,bdm,bum,bmv,bqd,bxs,bju,bhs,mkk,ckx,cug,cuv,dbq,dmm,dek,anv,dur,dii,dow,dua,ndu,dme,duz,dae,etu,ekm,emn,ags,eto,bzz,ewo,fll,fal,fak,fan,fmp,fub,fuv,gou,gba,gmm,bbj,gid,kmp,gmn,giz,gis,glw,gde,ngs,gyi,xed,hij,hya,bec,ass,isu,szv,uiv,jim,jia,jbu,kkj,bgu,kzr,kbn,luw,dmo,kvm,ndb,ken,ker,biw,klc,bkm,kmy,ozm,krp,kid,kfn,kfl,xuo,kub,bko,kdz,kwu,knp,nmg,lbi,kot,lmx,lns,lfa,leo,add,lmp,wok,mxu,maf,xmj,mcp,mxf,mzd,mcs,mcu,myg,mcn,msv,mfh,dkx,nza,mbo,mtk,xmb,xmd,mqb,mlb,mdd,byv,mfj,mfd,xmg,mct,mea,meq,iyo,mgo,nfu,hna,mmu,bfm,mfk,mif,bri,mlw,ver,mru,mpi,mcx,mgg,kqx,boe,mua,mnf,mhk,mij,mse,mug,muy,bzv,ngv,mff,ncr,gke,nnz,nml,ndr,nbv,sba,nge,ngj,nnh,jgo,nla,nsh,nwe,ngn,nmr,njj,njy,nkc,lem,nhu,baf,yas,nvo,muo,nzy,nja,obl,oku,bdu,ost,pmn,pnz,pbi,pfe,lme,wes,pny,pmm,kvj,ndi,asj,swq,sgi,bbw,sox,ngy,tik,tiv,toz,tsh,bag,tvu,ttf,tui,twn,usk,mlr,vem,bav,vut,mfi,www,weh,bqm,bse,udl,yam,yat,yav,yko,ybb,yei,ybl,zhw,ziz,gnd,zuy	Latn	Latn	2984	25046	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cham_phonetic	Cham Phonetic (SIL)	cjm	Cham	Cham	64	983	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cherokee_nation	Cherokee Nation (SIL)	chr	Cher	Cher	92	1102	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cheyenne	Cheyenne	chy	Latn	Latn	180	4855	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_cipher_music	Cipher Music (SIL)	id	Latn	Latn	105	3100	desktopWeb,linux,macos,windows
keyman_sil_colombia_venezuela	Teclado de Idiomas Indígenas (Colombia y Venezuela)	es,aca,ake,pbg,aoc,arh,arw,atx,kwi,bvv,bae,bsn,mot,boa,kbh,cbc,ciw,etn,mco,coe,cub,kpc,mbp,des,ctp,cmi,emp,pbh,cbb,gka,hur,jup,ing,jru,cbv,kba,kar,kog,cuc,mep,mhc,mcg,hto,huu,pbb,noj,doy,pln,pio,pid,piu,pui,yae,rmn,sbb,icr,xsu,spc,guh,snn,sri,twn,tnc,tav,tca,tuo,tuf,tuy,gvc,wba,guc,noa,yot,mch,yrl,yab,yuk,yui,guu,wca	Latn	Latn	35	124	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_devanagari_phonetic	Devanagari Phonetic (SIL)	hi,mai,lif,cdm	Deva	Deva	80	3254	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_devanagari_romanized	Devanagari Romanized (SIL)	ne,aph,bhj,bap,bmj,rab,cdm,the,thl,dry,dwz,dhi,ola,dty,mgp,taj,kgj,ghe,gvr,scp,hut,jul,jml,klr,kle,kgy,lhm,lif,lbr,loy,kjl,mai,mjz,emg,thq,nao,new,rjs,rav,skj,xsr,suz,syw,thf,tdh,mrd,tdg,wme,ybh,ybi	Deva	Deva	382	3926	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_devanagari_typewriter	Devanagari Typewriter (SIL)	ne,aph,bhj,bap,bmj,rab,cdm,the,thl,dry,dwz,dhi,ola,dty,mgp,taj,kgj,ghe,gvr,scp,hut,jul,jml,klr,kle,kgy,lhm,lif,lbr,loy,kjl,mai,mjz,emg,thq,nao,new,rjs,rav,skj,xsr,suz,syw,thf,tdh,mrd,tdg,wme,ybh,ybi	Deva	Deva	252	2740	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_dzongkha	Dzongkha (SIL)	dz	Tibt	Tibt	148	3192	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_eastern_congo	Eastern Congo	ln,alz,rwm,asv,avu,bbm,bdh,bcp,bxg,bbe,bnx,brm,bkf,bmb,bct,brf,bhy,bip,bqu,buu,byi,bww,bwl,doo,efe,gey,fom,flr,hba,hav,nix,hem,hoo,hke,job,kcw,kkq,keo,kbo,kty,kzy,khx,kbj,khy,kmw,koo,ktf,lgm,lea,led,lej,les,lgz,lik,log,lmi,loo,lgg,msj,mdi,mdj,mdk,mdm,mfc,zms,zmw,mdq,zmq,mwz,muh,mxh,nnb,ndk,ndp,dno,nxd,ngb,jgb,agh,niy,nlj,nyi,nyc,nyg,nzk,oml,omi,pae,pmb,pof,swf,shr,soc,sod,sw,tap,tlj,tbt,vau,zne,zmb	Latn	Latn	823	8611	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_el_ethiopian_latin	SIL EL - Ethiopian Latin	amf,anu,bcq,bst,bwo,gmv,gof,gru,guk,gwd,hdy,kbr,kmq,kqy,ktb,kxc,lgn,mdx,mdy,moy,mpe,muz,myf,mym,nnj,nus,she,sid,so,ssy,suq,tsb,wal,wti,xom,zay	Latn	Latn	302	6243	desktopWeb,linux,macos,windows
keyman_sil_ethiopic	SIL Ethiopic	am,bst,bcq,gdl,mdx,gez,guk,kxc,suq,tig,zay,mul	Ethi	Ethi	560	24207	desktopWeb,linux,macos,windows
keyman_sil_ethiopic_power_g	SIL Ethiopic Power-G	am,bst,bcq,gdl,mdx,gez,guk,kxc,suq,tig,zay,mul	Ethi	Ethi	4690	128296	desktopWeb,linux,macos,windows
keyman_sil_euro_latin	EuroLatin (SIL)	aae,acf,act,af,aig,ale,aln,an,ang,ast,azd,azn,azz,bah,bar,bch,bda,bgx,bi,bjt,ble,br,bs,bsc,bzj,bzk,ca,cae,chy,cim,cks,co,cou,crh,crs,cs,csb,csk,cwt,cy,da,de,drt,dsb,dyo,egl,eja,ems,en,eo,es,esi,ess,esu,et,eu,ext,fap,fax,fi,fil,fit,fkv,fly,fo,fr,frc,frk,frp,frr,frs,fur,fy,ga,gag,om,gcf,gcr,gct,gd,geh,ghc,gl,gnw,gos,gsl,gsw,gn,gui,gul,gun,gv,gyn,hr,hsb,ht,hu,hwc,icr,ik,ikt,is,it,jam,jut,kea,kl,kmv,knf,kqe,krl,krx,ksh,ktu,kw,la,lad,lb,li,lij,liv,lld,lmo,lou,lt,lud,lv,mey,mfe,mfv,mkw,mt,mwl,nap,naz,nch,nci,ncj,ncl,ncx,nd,nds,ndv,ngu,nhd,nhe,nhg,nhi,nhk,nhm,nhn,nhp,nhq,nht,nhv,nhw,nhx,nhy,nhz,nl,nlv,no,npl,nsu,nuz,oc,olo,oor,pap,pbo,pbp,pcd,pdc,pdt,pfl,pis,pl,pms,pov,prg,pt,qu,qub,qud,quf,qug,qu,quk,qul,qup,qur,qus,quw,qux,quy,qva,qvc,qve,qvh,qvi,qvj,qvl,qvm,qvn,qvo,qvp,qvs,qvw,qvz,qwa,qwc,qwh,qws,qxa,qxc,qxh,qxl,qxn,qxo,qxp,qxr,qxt,qxu,qxw,rcf,rgn,rm,rmc,rmf,rmn,rmo,rmw,rom,ro,rop,rup,ruq,sav,scn,sco,sdc,sdn,se,sg,sh,sju,sk,sl,sli,sma,smj,smn,sms,snf,spq,sq,sr,srm,srn,sro,srr,ss,stl,stq,sv,svc,swg,sw,sxu,szl,tcs,tk,tl,tpi,tr,twd,vec,vep,vic,vls,vmf,vot,wa,wae,wep,wo,wof,wym,xav,xh,yo,za,zaa,zab,zac,zad,zae,zaf,zam,zao,zap,zaq,zar,zas,zat,zav,zaw,zax,zca,zea,zhd,zhn,zlj,zoo,zpa,zpb,zpc,zpd,zpe,zpf,zpg,zph,zpi,zpj,zpk,zpl,zpm,zpn,zpo,zpp,zpq,zpr,zps,zpt,zpu,zpv,zpw,zpx,zpy,zpz,zqe,zsr,zte,ztg,ztl,ztm,ztn,ztp,ztq,zts,ztt,ztu,ztx,zty,zu,zyj	Arab	Arab	5289	82360	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_extended_urdu_np	Extended Urdu NP (SIL)	ur,pnb,lah,hno,gju,scl,brh,bft,phl,phr	Arab	Arab	155	1682	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_gawri	NP Gawri (SIL)	gwc	Arab	Arab	15	81	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_greek_polytonic	Polytonic Greek (SIL)	grc,el	Grek	Grek	564	14404	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hawaiian	Hawaiian (SIL)	haw	Latn	Latn	37	847	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hebr_grek_trans	Hebrew and Greek Transliteration (SIL)	el,grc,he,hbo	Hebr	Hebr	64	3787	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hebrew	Hebrew (SIL)	hbo	Hebr	Hebr	716	16721	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hebrew_legacy	Hebrew Legacy (SIL)	hbo	Hebr	Hebr	65	2261	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hmd_plrd	Ahmao (SIL)	hmd	Plrd	Plrd	40	1070	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_hupdah	sil_hupdah	jup	Latn	Latn	12	212	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_indic_roman	Indic Roman Transliteration (SIL)	hi,as,bn	Deva	Deva	137	2958	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_ipa	IPA (SIL)	und	Latn	Latn	1435	92572	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_jarai	Jarai ចារាយ (SIL)	jra	Latn	Latn	79	1771	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_kayah_kali	Kayah [Kayah Li] (SIL)	kyu	Kali	Kali	107	5063	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_kayah_latn	Kayah [Latin] (SIL)	kyu	Kali	Kali	34	1147	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_kayah_mymr	Kayah [Myanmar] (SIL)	kyu	Kali	Kali	15	1507	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_kcho	Kcho (SIL)	mwq,dao	Latn	Latn	27	791	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_khamti	Khamti (SIL)	kht	Mymr	Mymr	59	1266	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_khmer	Khmer (SIL)	km,brb,cmo,jra,kdt,krr,krv,kxm,tpu	Latn	Latn	103	3138	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_khowar	Khowar Phonetic (SIL)	khw	Arab	Arab	34	753	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_kmhmu	SIL Kmhmu	kjg	Laoo	Laoo	42	1358	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_korda_jamo	Korean KORDA Jamo (SIL)	ko	Kore	Kore	77	2688	windows
keyman_sil_korda_latin	Korean KORDA Latin (SIL)	ko	Kore	Kore	28	1461	windows
keyman_sil_korean_morse	Korean Morse (SIL)	ko	Kore	Kore	6	1134	windows
keyman_sil_kvl_kayaw	Kayaw (SIL)	kvl	Latn	Latn	64	900	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_lavukaleve	Lavukaleve	lvk	Latn	Latn	16	618	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_lepcha	Lepcha (SIL)	lep	Lepc	Lepc	126	2638	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_limbu_phonetic	Limbu Phonetic (SIL)	lif	Deva	Deva	39	1811	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_limbu_typewriter	Limbu Typewriter (SIL)	lif	Deva	Deva	42	2798	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_lisu_basic	Lisu Basic (SIL)	lis,atb,lpo,nxq	Latn	Latn	101	1991	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_lisu_standard	Lisu Standard (SIL)	lis,atb,lpo,nxq	Latn	Latn	67	1211	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_lpo_plrd	Lipo (SIL)	lpo	Plrd	Plrd	21	844	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_madi	Ma'di (SIL)	mhi	Latn	Latn	59	1673	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_makuri	Makuri (SIL)	jmn	Latn	Latn	46	994	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_mali_azerty	Clavier du Mali (Azerty)	bbo,bm,bmq,boo,boz,bze,bzx,dba,dbu,dds,djm,dsq,dtk,dtm,dts,dtt,dux,emk,ff,ffm,fuc,fuf,fuh,hmb,jow,kao,khq,man,mlq,mwk,myk,seb,ses,shz,snk,spp,taq,tmh,ttq	Latn	Latn	623	7629	desktopWeb,linux,macos,windows
keyman_sil_mali_qwerty	Clavier du Mali (Qwerty)	bbo,bm,bmq,boo,boz,bze,bzx,dba,dbu,dds,djm,dsq,dtk,dtm,dts,dtt,dux,emk,ff,ffm,fuc,fuf,fuh,hmb,jow,kao,khq,man,mlq,mwk,myk,seb,ses,shz,snk,spp,taq,tmh,ttq	Latn	Latn	391	5801	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_mali_qwertz	Clavier du Mali (Qwertz)	bbo,bm,bmq,boo,boz,bze,bzx,dba,dbu,dds,djm,dsq,dtk,dtm,dts,dtt,dux,emk,ff,ffm,fuc,fuf,fuh,hmb,jow,kao,khq,man,mlq,mwk,myk,seb,ses,shz,snk,spp,taq,tmh,ttq	Latn	Latn	258	4685	desktopWeb,linux,macos,windows
keyman_sil_mende_kikakui	Mende Kikakui (SIL)	men	Latn	Latn	39	767	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_mon	Mon (SIL)	mnw	Mymr	Mymr	495	2527	desktopWeb,linux,macos,windows
keyman_sil_moore	Mooré - Burkina Faso	mos	Latn	Latn	60	3208	windows,macos,linux,desktopWeb,ios,android,mobileWeb
keyman_sil_myanmar_my3	Myanmar3 (SIL)	my	Mymr	Mymr	1935	109618	windows,macos,linux,desktopWeb,ios,android,mobileWeb
